listing_id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,availability_rate,total_days_available,occupancy_rate,total_days_booked,calendar_price_mean,calendar_price_median,calendar_price_std,calendar_price_min,calendar_price_max,calendar_date_min,calendar_date_max,calendar_days_total,calendar_price_range,calendar_price_cv,review_count_calc,review_first_date,review_last_date,review_avg_length,days_since_first_review,days_since_last_review,review_span_days,reviews_per_day,amenity_count,has_wifi,has_kitchen,has_washer,has_dryer,has_air_conditioning,has_heating,has_tv,has_parking,host_days_active,price_per_person,reviews_per_available_month,bedroom_bathroom_ratio,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing
8939736,26967583,Dario,2015-01-30,within an hour,0.98,1.0,0.0,21.0,21.0,1.0,0.0,University District,University District,47.663122285899576,-122.30983960674465,0,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",43.0,,,500.0,10.0,1,15.0,1,1125,1,1,21,49,324,9,2015-11-09,2015-12-23,96.0,10.0,10.0,10.0,9.0,10.0,10.0,1,strict,0,0,21,4.74,0.8876712328767123,324,0.11232876712328767,41,53.367283950617285,49.0,9.877781492483031,29.0,74.0,2016-01-04,2017-01-02,365,45.0,0.18509057912003365,9.0,2015-11-09,2015-12-23,284.22222222222223,55.0,11.0,44.0,0.2,11,0,1,0,0,0,1,0,1,339.0,21.5,0.7317073170731707,0.6666666666666666,0,0,0,0,0,0,0
7247720,37952534,Scott And Delmis,2015-07-09,within an hour,1.0,1.0,1.0,2.0,2.0,1.0,1.0,University District,University District,47.66833787980445,-122.3151859508812,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,500.0,,,,2,20.0,2,10,1,28,58,88,363,18,2015-07-15,2015-11-29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,2,3.1,0.9945205479452055,363,0.005479452054794521,2,70.0,70.0,0.0,70.0,70.0,2016-01-04,2017-01-02,365,0.0,0.0,18.0,2015-07-15,2015-11-29,497.3333333333333,172.0,35.0,137.0,0.13043478260869565,11,0,1,0,0,0,1,1,0,179.0,35.0,2.583732057416268,0.6666666666666666,0,0,0,0,0,0,0
1786923,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.65836315994907,-122.31800632642232,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials}",90.0,695.0,1895.0,150.0,60.0,1,20.0,2,1125,1,14,44,74,349,9,2014-03-30,2015-09-30,93.0,9.0,10.0,9.0,10.0,9.0,9.0,0,moderate,0,0,34,0.42,0.9561643835616438,349,0.043835616438356165,16,90.0,90.0,0.0,90.0,90.0,2016-01-04,2017-01-02,365,0.0,0.0,9.0,2014-03-30,2015-09-30,340.3333333333333,644.0,95.0,549.0,0.016363636363636365,9,0,1,1,1,0,1,1,0,1256.0,30.0,0.20995334370139968,0.6666666666666666,0,0,0,0,0,0,0
7649837,11186435,Luyan,2014-01-10,within a few hours,0.6,1.0,0.0,1.0,1.0,1.0,1.0,University District,University District,47.6610967060518,-122.31877397999848,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",90.0,700.0,,,,1,0.0,2,1125,1,25,55,84,84,9,2015-08-03,2015-09-21,87.0,9.0,8.0,8.0,9.0,9.0,8.0,0,strict,0,0,1,1.74,0.23013698630136986,84,0.7698630136986301,281,90.0,90.0,0.0,90.0,90.0,2016-01-04,2017-01-02,365,0.0,0.0,9.0,2015-08-03,2015-09-21,618.2222222222222,153.0,104.0,49.0,0.18,16,0,1,1,1,0,1,1,0,724.0,30.0,0.35809018567639256,0.0,0,0,0,0,0,0,0
3610724,1204406,Mariel,2011-09-24,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,0.0,University District,University District,47.664423566404345,-122.3032118919272,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Safety Card"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",85.0,,,,15.0,2,10.0,1,7,1,26,56,86,361,62,2014-09-12,2016-01-01,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0,strict,0,0,1,3.88,0.989041095890411,361,0.010958904109589041,4,92.8448753462604,85.0,12.770551304051763,85.0,115.0,2016-01-04,2017-01-02,365,30.0,0.13754718563005897,62.0,2014-09-12,2016-01-01,261.64516129032256,478.0,2.0,476.0,0.129979035639413,12,0,1,0,1,0,1,0,1,1563.0,42.5,1.167608286252354,0.6666666666666666,0,0,0,0,0,0,0
7988337,12356916,Tiffany,2014-02-18,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,0.0,University District,University District,47.66044158497392,-122.31376828743196,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",115.0,750.0,3000.0,100.0,25.0,3,20.0,1,1125,1,26,56,86,357,14,2015-09-05,2015-12-30,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1,flexible,0,0,1,3.44,0.9780821917808219,357,0.021917808219178082,8,115.0,115.0,0.0,115.0,115.0,2016-01-04,2017-01-02,365,0.0,0.0,14.0,2015-09-05,2015-12-30,282.7142857142857,120.0,4.0,116.0,0.11965811965811966,15,0,1,1,1,0,1,0,0,685.0,38.333333333333336,0.5874125874125874,0.6666666666666666,0,0,0,0,0,0,0
1773803,8026420,Sheldon,2013-08-08,within an hour,1.0,1.0,0.0,2.0,2.0,1.0,1.0,University District,University District,47.65877002754865,-122.31369043358384,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",89.0,600.0,1995.0,100.0,25.0,2,20.0,1,90,1,27,57,87,362,124,2013-10-17,2015-12-06,82.0,9.0,8.0,9.0,9.0,9.0,8.0,1,strict,0,1,2,4.59,0.9917808219178083,362,0.00821917808219178,3,91.45856353591161,89.0,5.497891424830137,69.0,99.0,2016-01-04,2017-01-02,365,30.0,0.06011346791677267,124.0,2013-10-17,2015-12-06,408.7741935483871,808.0,28.0,780.0,0.1587708066581306,9,0,1,1,1,0,1,0,0,879.0,22.25,4.092409240924092,0.6666666666666666,0,0,0,0,0,0,0
7536074,39485528,Sandra,2015-07-25,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,1.0,University District,University District,47.65825773833654,-122.31356599400932,1,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,"{""Elevator in Building"",Washer,""Smoke Detector""}",185.0,,,,,1,0.0,1,1125,1,30,60,90,365,1,2015-07-25,2015-07-25,,,,,,,,0,flexible,0,0,1,0.18,1.0,365,0.0,0,185.0,185.0,0.0,185.0,185.0,2016-01-04,2017-01-02,365,0.0,0.0,1.0,2015-07-25,2015-07-25,87.0,162.0,162.0,0.0,1.0,3,0,0,1,0,0,0,0,0,163.0,92.5,0.15544041450777202,1.3333333333333333,1,1,1,1,1,1,1
3770248,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.66154611817469,-122.31479365243338,1,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",85.0,580.0,1595.0,100.0,60.0,1,15.0,1,1125,1,30,60,90,365,5,2014-08-14,2015-09-26,76.0,8.0,7.0,7.0,7.0,9.0,9.0,0,strict,0,0,34,0.29,1.0,365,0.0,0,85.0,85.0,0.0,85.0,85.0,2016-01-04,2017-01-02,365,0.0,0.0,5.0,2014-08-14,2015-09-26,725.8,507.0,99.0,408.0,0.012224938875305624,9,0,1,1,1,0,1,0,0,1256.0,42.5,0.1166407465007776,0.0,0,0,0,0,0,0,0
9097754,47432674,Vicki,2015-10-26,within a few hours,1.0,,0.0,1.0,1.0,0.0,0.0,University District,University District,47.66856586583583,-122.30746196378225,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",135.0,,,400.0,99.0,1,0.0,2,30,1,30,60,89,89,0,,,,,,,,,,1,strict,0,0,1,,0.24383561643835616,89,0.7561643835616438,276,135.0,135.0,0.0,135.0,135.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,20,0,1,1,1,0,1,1,0,70.0,67.5,0.0,0.6666666666666666,1,1,1,1,1,1,1
3291295,228678,Katie,2010-09-08,within a day,1.0,,0.0,1.0,1.0,1.0,1.0,University District,University District,47.65883580598525,-122.31814955929693,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector""}",95.0,,,95.0,,2,10.0,2,1125,1,29,59,88,88,11,2014-07-07,2015-06-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.6,0.2410958904109589,88,0.7589041095890411,277,97.8409090909091,95.0,4.535647728106716,95.0,105.0,2016-01-04,2017-01-02,365,10.0,0.04635737515370395,11.0,2014-07-07,2015-06-12,331.27272727272725,545.0,205.0,340.0,0.03225806451612903,8,0,1,1,1,0,1,0,0,1944.0,31.666666666666668,0.16717325227963525,0.6666666666666666,0,0,0,0,0,0,0
8171726,43124221,Khristy,2015-09-01,,,,0.0,1.0,1.0,1.0,0.0,University District,University District,47.65721705819162,-122.3142328619162,1,Apartment,Entire home/apt,8,1.0,4.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",306.0,,,250.0,108.0,6,40.0,1,180,1,0,0,0,0,1,2015-11-08,2015-11-08,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.52,0.0,0,1.0,365,,,,,,2016-01-04,2017-01-02,365,,,1.0,2015-11-08,2015-11-08,184.0,56.0,56.0,0.0,1.0,14,0,1,0,0,0,1,1,1,125.0,38.25,0.1935483870967742,2.6666666666666665,0,0,0,0,0,0,0
10031055,48196470,Jeremiah,2015-11-04,within a few hours,1.0,1.0,0.0,1.0,1.0,1.0,0.0,University District,University District,47.66692210432474,-122.31720189306375,0,House,Shared room,4,1.5,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo}",29.0,,,,,1,21.0,1,3,1,23,53,82,82,0,,,,,,,,,,0,strict,0,0,1,,0.22465753424657534,82,0.7753424657534247,283,30.402439024390244,29.0,2.2600106855289885,29.0,34.0,2016-01-04,2017-01-02,365,5.0,0.07433649266481229,,,,,,,,,8,0,1,1,1,0,1,0,1,61.0,7.25,0.0,0.5,1,1,1,1,1,1,1
8939595,26967583,Dario,2015-01-30,within an hour,0.98,1.0,0.0,21.0,21.0,1.0,0.0,University District,University District,47.66299472085648,-122.31022150527043,0,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",47.0,,,500.0,10.0,1,15.0,1,1125,1,24,51,81,356,14,2015-10-19,2015-12-16,87.0,9.0,9.0,8.0,9.0,9.0,9.0,1,strict,0,0,21,5.38,0.9753424657534246,356,0.024657534246575342,9,53.6376404494382,50.0,8.582040799017042,34.0,74.0,2016-01-04,2017-01-02,365,40.0,0.16000034168369034,14.0,2015-10-19,2015-12-16,277.57142857142856,76.0,18.0,58.0,0.23728813559322035,11,0,1,0,0,0,1,0,1,339.0,23.5,1.1382113821138211,0.6666666666666666,0,0,0,0,0,0,0
8155580,1243056,Andrew,2011-10-03,within an hour,0.9,1.0,0.0,37.0,37.0,1.0,1.0,University District,University District,47.65824886150637,-122.3176388721325,1,House,Shared room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",50.0,275.0,880.0,350.0,35.0,1,0.0,4,1125,1,30,60,90,365,1,2015-12-20,2015-12-20,100.0,8.0,8.0,8.0,8.0,10.0,8.0,0,strict,0,0,37,1.0,1.0,365,0.0,0,50.0,50.0,0.0,50.0,50.0,2016-01-04,2017-01-02,365,0.0,0.0,1.0,2015-12-20,2015-12-20,1061.0,14.0,14.0,0.0,1.0,12,0,1,1,1,0,1,0,0,1554.0,50.0,0.01893939393939394,0.6666666666666666,0,0,0,0,0,0,0
6705584,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.65856120833457,-122.31608656335912,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",105.0,680.0,1895.0,150.0,60.0,1,15.0,1,1125,1,30,60,90,365,3,2015-06-15,2015-10-01,80.0,7.0,8.0,8.0,9.0,10.0,8.0,0,moderate,0,0,34,0.44,1.0,365,0.0,0,105.0,105.0,0.0,105.0,105.0,2016-01-04,2017-01-02,365,0.0,0.0,3.0,2015-06-15,2015-10-01,288.3333333333333,202.0,94.0,108.0,0.027522935779816515,11,0,1,1,1,0,1,1,0,1256.0,26.25,0.06998444790046657,0.6666666666666666,0,0,0,0,0,0,0
1417880,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.66147374152716,-122.31356281044512,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",83.0,550.0,1650.0,150.0,55.0,1,15.0,3,1125,1,30,60,90,365,11,2013-07-26,2014-09-03,85.0,9.0,9.0,9.0,9.0,9.0,9.0,0,moderate,0,0,34,0.37,1.0,365,0.0,0,83.56986301369864,83.0,0.904002840166641,83.0,85.0,2016-01-04,2017-01-02,365,2.0,0.010817330644881617,11.0,2013-07-26,2014-09-03,195.1818181818182,891.0,487.0,404.0,0.027160493827160494,9,0,1,1,1,0,1,0,0,1256.0,41.5,0.25660964230171074,0.6666666666666666,0,0,0,0,0,0,0
7245692,37938910,Magdalena,2015-07-08,within an hour,1.0,,0.0,1.0,1.0,1.0,1.0,University District,University District,47.66765748239081,-122.31780716890728,0,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",73.0,445.0,1390.0,,25.0,2,25.0,1,1125,1,21,51,81,356,5,2015-08-28,2015-10-16,96.0,9.0,10.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,1.15,0.9753424657534246,356,0.024657534246575342,9,75.60393258426966,73.0,4.086788916269904,73.0,82.0,2016-01-04,2017-01-02,365,9.0,0.054055242585624594,5.0,2015-08-28,2015-10-16,557.2,128.0,79.0,49.0,0.1,17,0,1,1,1,0,1,0,1,180.0,36.5,0.7142857142857143,0.6666666666666666,0,0,0,0,0,0,0
7153101,37461306,Rory,2015-07-04,within an hour,0.93,1.0,0.0,2.0,2.0,1.0,1.0,University District,University District,47.65665819458098,-122.32031378158015,1,Townhouse,Entire home/apt,4,2.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",92.0,,,225.0,80.0,2,10.0,1,28,1,17,39,69,335,34,2015-07-13,2015-12-28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,2,5.8,0.9178082191780822,335,0.0821917808219178,30,141.68059701492538,133.0,39.83907839429996,85.0,391.0,2016-01-04,2017-01-02,365,306.0,0.28118937408276945,34.0,2015-07-13,2015-12-28,371.61764705882354,174.0,6.0,168.0,0.20118343195266272,25,0,1,1,1,1,1,1,1,184.0,23.0,4.766355140186915,0.6666666666666666,0,0,0,0,0,0,0
9014572,19381151,Yifan,2014-08-03,within a few hours,1.0,,0.0,2.0,2.0,1.0,1.0,University District,University District,47.66270102791644,-122.309732056787,0,Apartment,Private room,1,0.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Essentials,Shampoo,Hangers}",69.0,400.0,1400.0,,,1,0.0,1,1125,1,30,60,90,365,0,,,,,,,,,,1,flexible,0,0,2,,1.0,365,0.0,0,69.0,69.0,0.0,69.0,69.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,9,0,1,0,0,0,1,1,0,519.0,69.0,0.0,1.0,1,1,1,1,1,1,1
585418,2225735,Angela,2012-04-26,,,,1.0,1.0,1.0,1.0,1.0,University District,University District,47.6644857528012,-122.30467063357894,1,Apartment,Shared room,2,1.0,1.0,1.0,Futon,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",59.0,405.0,,,,1,26.0,1,10,1,15,45,75,171,146,2012-09-14,2015-09-30,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,1,1,1,3.63,0.4684931506849315,171,0.5315068493150685,194,60.96491228070175,59.0,3.154631957356944,59.0,66.0,2016-01-04,2017-01-02,365,7.0,0.05174504217822901,146.0,2012-09-14,2015-09-30,404.6275862068965,1206.0,95.0,1111.0,0.13129496402877697,14,0,1,1,1,0,1,0,1,1348.0,29.5,3.1785195936139337,0.6666666666666666,0,0,0,0,0,0,0
4484426,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.662360599433896,-122.30242395277932,1,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",145.0,1200.0,2995.0,250.0,90.0,2,20.0,1,1125,1,30,60,90,365,7,2015-06-14,2015-11-21,91.0,10.0,9.0,9.0,9.0,9.0,9.0,0,strict,0,0,34,1.02,1.0,365,0.0,0,156.6986301369863,145.0,12.020683789937294,145.0,170.0,2016-01-04,2017-01-02,365,25.0,0.07671211790064013,7.0,2015-06-14,2015-11-21,249.28571428571428,203.0,43.0,160.0,0.043478260869565216,13,0,1,1,1,0,1,1,1,1256.0,24.166666666666668,0.16329704510108864,0.8,0,0,0,0,0,0,0
3291777,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.65863155005484,-122.31776635593395,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",95.0,650.0,1850.0,100.0,60.0,1,12.0,2,1125,1,30,60,90,365,7,2014-06-15,2015-08-25,66.0,7.0,6.0,8.0,8.0,8.0,7.0,0,moderate,0,0,34,0.37,1.0,365,0.0,0,95.0,95.0,0.0,95.0,95.0,2016-01-04,2017-01-02,365,0.0,0.0,7.0,2014-06-15,2015-08-25,1003.8571428571429,567.0,131.0,436.0,0.016018306636155607,13,0,1,1,1,0,1,1,0,1256.0,23.75,0.16329704510108864,0.6666666666666666,0,0,0,0,0,0,0
3096191,2911360,Ren,2012-07-12,within a few hours,1.0,1.0,0.0,11.0,11.0,1.0,0.0,University District,University District,47.66321788314095,-122.30437085771638,1,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",150.0,950.0,2895.0,100.0,90.0,2,15.0,1,1125,1,30,60,90,365,8,2014-07-09,2014-09-02,68.0,7.0,7.0,7.0,7.0,9.0,7.0,0,strict,0,0,11,0.44,1.0,365,0.0,0,147.15068493150685,150.0,4.520014200833207,140.0,150.0,2016-01-04,2017-01-02,365,10.0,0.03071690901701956,8.0,2014-07-09,2014-09-02,682.5,543.0,488.0,55.0,0.14285714285714285,11,0,1,1,1,0,1,1,0,1271.0,25.0,0.18447348193697155,0.8,0,0,0,0,0,0,0
9865846,22302229,Rachel,2014-10-08,within a few hours,0.95,1.0,0.0,1.0,1.0,1.0,1.0,University District,University District,47.667132180868265,-122.31644887976832,0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",85.0,,,,,1,0.0,1,1125,1,29,59,89,364,1,2015-12-20,2015-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1.0,0.9972602739726028,364,0.0027397260273972603,1,85.0,85.0,0.0,85.0,85.0,2016-01-04,2017-01-02,365,0.0,0.0,1.0,2015-12-20,2015-12-20,621.0,14.0,14.0,0.0,1.0,7,0,1,0,0,0,1,0,1,453.0,21.25,0.06211180124223602,1.3333333333333333,0,0,0,0,0,0,0
6249536,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.66313457786451,-122.3145582495302,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",98.0,625.0,1695.0,150.0,60.0,1,15.0,2,1125,1,30,60,90,365,2,2015-05-17,2015-11-07,80.0,8.0,9.0,10.0,10.0,9.0,8.0,0,moderate,0,0,34,0.26,1.0,365,0.0,0,98.0,98.0,0.0,98.0,98.0,2016-01-04,2017-01-02,365,0.0,0.0,2.0,2015-05-17,2015-11-07,100.5,231.0,57.0,174.0,0.011428571428571429,12,0,1,1,1,0,1,1,0,1256.0,49.0,0.04665629860031104,0.0,0,0,0,0,0,0,0
5744931,16756919,Morteza,2014-06-13,within an hour,1.0,1.0,0.0,3.0,3.0,1.0,1.0,University District,University District,47.66396766058472,-122.3065184774108,1,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",110.0,780.0,2400.0,300.0,60.0,1,10.0,2,1125,1,30,60,90,365,7,2015-03-29,2015-09-09,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,strict,0,0,2,0.74,1.0,365,0.0,0,111.5013698630137,110.0,12.583266548055757,79.0,130.0,2016-01-04,2017-01-02,365,51.0,0.11285302201681537,7.0,2015-03-29,2015-09-09,489.2857142857143,280.0,116.0,164.0,0.04242424242424243,20,0,1,1,1,0,1,1,1,570.0,27.5,0.35,0.6666666666666666,0,0,0,0,0,0,0
8156764,1243056,Andrew,2011-10-03,within an hour,0.9,1.0,0.0,37.0,37.0,1.0,1.0,University District,University District,47.65731408746019,-122.31975999730996,1,House,Shared room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",42.0,259.0,813.0,350.0,35.0,1,0.0,4,1125,1,3,33,63,338,0,,,,,,,,,,0,strict,0,0,37,,0.9260273972602739,338,0.07397260273972603,27,42.0,42.0,0.0,42.0,42.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,12,0,1,1,1,0,1,0,0,1554.0,42.0,0.0,0.6666666666666666,1,1,1,1,1,1,1
3303857,3074414,Melissa,2012-07-27,within a few hours,0.8,1.0,0.0,34.0,34.0,1.0,1.0,University District,University District,47.65860891102937,-122.31771304868194,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",95.0,675.0,1895.0,150.0,60.0,1,15.0,2,1125,1,30,60,90,365,23,2014-06-23,2015-09-16,82.0,9.0,9.0,9.0,8.0,8.0,8.0,0,strict,0,0,34,1.23,1.0,365,0.0,0,95.0,95.0,0.0,95.0,95.0,2016-01-04,2017-01-02,365,0.0,0.0,23.0,2014-06-23,2015-09-16,419.0,559.0,109.0,450.0,0.050997782705099776,12,0,1,1,1,0,1,1,0,1256.0,31.666666666666668,0.536547433903577,0.6666666666666666,0,0,0,0,0,0,0
